1697966080.996559970;k1: 1.0
1697966080.997052309;k2: 5.0
1697966080.997491329;Max_linear: 10.0
1697966080.997983120;Max_angular: 10.0
1697966080.998498267;Target_distance: 1.0
time;side;closest_point_dist;relative_dist;angular_vel;linear_vel
1697966130.199824014;right;1.1733;-0.1733;-0.6723;1.0000
1697966130.210471798;right;1.1744;-0.1744;-0.6733;1.0000
1697966130.223773563;right;1.1754;-0.1754;-0.6743;1.0000
1697966130.236188626;right;1.1764;-0.1764;-0.6754;1.0000
1697966130.242884905;right;1.1773;-0.1773;-0.6762;1.0000
1697966130.261296596;right;1.1782;-0.1782;-0.5896;1.0000
1697966130.277923549;right;1.1790;-0.1790;-0.5905;1.0000
1697966130.291595569;right;1.1798;-0.1798;-0.5913;1.0000
1697966130.297852942;right;1.1807;-0.1807;-0.5921;1.0000
1697966130.319476340;right;1.1815;-0.1815;-0.5929;1.0000
1697966130.333194058;right;1.1822;-0.1822;-0.5062;1.0000
1697966130.344084406;right;1.1829;-0.1829;-0.5069;1.0000
1697966130.349313434;right;1.1836;-0.1836;-0.5076;1.0000
1697966130.353692445;right;1.1842;-0.1842;-0.5083;1.0000
1697966130.377798061;right;1.1849;-0.1849;-0.5089;1.0000
1697966130.394840083;right;1.1855;-0.1855;-0.5095;1.0000
1697966130.399614056;right;1.1861;-0.1861;-0.5101;1.0000
1697966130.402971631;right;1.1867;-0.1867;-0.4232;1.0000
1697966130.410410350;right;1.1872;-0.1872;-0.4238;1.0000
1697966130.418690729;right;1.1877;-0.1877;-0.4243;1.0000
1697966130.433037253;right;1.1882;-0.1882;-0.4247;1.0000
1697966130.448175099;right;1.1887;-0.1887;-0.4252;1.0000
1697966130.452686228;right;1.1891;-0.1891;-0.4257;1.0000
1697966130.468677701;right;1.1896;-0.1896;-0.4261;1.0000
1697966130.475412028;right;1.1900;-0.1900;-0.4265;1.0000
1697966130.484779501;right;1.1904;-0.1904;-0.3395;1.0000
1697966130.497614777;right;1.1907;-0.1907;-0.3398;1.0000
1697966130.513884400;right;1.1911;-0.1911;-0.3401;1.0000
1697966130.526811990;right;1.1914;-0.1914;-0.3405;1.0000
1697966130.535684191;right;1.1917;-0.1917;-0.3408;1.0000
1697966130.553397152;right;1.1920;-0.1920;-0.3411;1.0000
1697966130.568531062;right;1.1923;-0.1923;-0.3413;1.0000
1697966130.579381964;right;1.1925;-0.1925;-0.3416;1.0000
1697966130.590141531;right;1.1928;-0.1928;-0.3419;1.0000
1697966130.603051981;right;1.1930;-0.1930;-0.3421;1.0000
1697966130.626580610;right;1.1932;-0.1932;-0.2549;1.0000
1697966130.642086583;right;1.1934;-0.1934;-0.2550;1.0000
1697966130.651738457;right;1.1936;-0.1936;-0.2552;1.0000
1697966130.663796081;right;1.1937;-0.1937;-0.2554;1.0000
1697966130.677378002;right;1.1939;-0.1939;-0.2555;1.0000
1697966130.690383591;right;1.1940;-0.1940;-0.2557;1.0000
1697966130.702022568;right;1.1942;-0.1942;-0.2558;1.0000
1697966130.708643723;right;1.1943;-0.1943;-0.2559;1.0000
1697966130.717033433;right;1.1944;-0.1944;-0.2560;1.0000
1697966130.745799030;right;1.1945;-0.1945;-0.2561;1.0000
1697966130.759457404;right;1.1946;-0.1946;-0.2562;1.0000
1697966130.765950024;right;1.1946;-0.1946;-0.2563;1.0000
1697966130.771703374;right;1.1947;-0.1947;-0.2563;1.0000
1697966130.782769212;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.797637471;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.810414650;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.821256076;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.827176001;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.834167019;right;1.1948;-0.1948;-0.1689;1.0000
1697966130.843851919;right;1.1947;-0.1947;-0.1689;1.0000
1697966130.861751532;right;1.1947;-0.1947;-0.1689;1.0000
1697966130.869193701;right;1.1947;-0.1947;-0.1688;1.0000
1697966130.876152511;right;1.1946;-0.1946;-0.1688;1.0000
1697966130.900549347;right;1.1946;-0.1946;-0.1687;1.0000
1697966130.908241612;right;1.1945;-0.1945;-0.1687;1.0000
1697966130.933368646;right;1.1945;-0.1945;-0.1686;1.0000
1697966130.940098051;right;1.1944;-0.1944;-0.1685;1.0000
1697966130.949402301;right;1.1943;-0.1943;-0.1685;1.0000
1697966130.961743004;right;1.1942;-0.1942;-0.1684;1.0000
1697966130.970665166;right;1.1941;-0.1941;-0.1683;1.0000
1697966130.976499553;right;1.1940;-0.1940;-0.1682;1.0000
1697966130.990905457;right;1.1939;-0.1939;-0.1681;1.0000
1697966131.012051665;right;1.1937;-0.1937;-0.0804;1.0000
1697966131.018543336;right;1.1935;-0.1935;-0.0802;1.0000
1697966131.030283601;right;1.1934;-0.1934;-0.0801;1.0000
1697966131.036366273;right;1.1932;-0.1932;-0.0799;1.0000
1697966131.053331693;right;1.1931;-0.1931;-0.0797;1.0000
1697966131.067353811;right;1.1929;-0.1929;-0.0796;1.0000
1697966131.073055606;right;1.1927;-0.1927;-0.0794;1.0000
1697966131.081074867;right;1.1925;-0.1925;-0.0792;1.0000
1697966131.092375019;right;1.1924;-0.1924;-0.0791;1.0000
1697966131.098881448;right;1.1922;-0.1922;-0.0789;1.0000
1697966131.118420692;right;1.1920;-0.1920;-0.0787;1.0000
1697966131.122525721;right;1.1918;-0.1918;-0.0785;1.0000
1697966131.134913973;right;1.1916;-0.1916;-0.0783;1.0000
1697966131.144533607;right;1.1914;-0.1914;-0.0781;1.0000
1697966131.158699449;right;1.1912;-0.1912;-0.0779;1.0000
1697966131.166667131;right;1.1910;-0.1910;-0.0777;1.0000
1697966131.175279094;right;1.1908;-0.1908;-0.0775;1.0000
1697966131.194971651;right;1.1906;-0.1906;-0.0773;1.0000
1697966131.202697452;right;1.1904;-0.1904;-0.0771;1.0000
1697966131.211169541;right;1.1902;-0.1902;-0.0769;1.0000
1697966131.221867752;right;1.1900;-0.1900;-0.0767;1.0000
1697966131.232091497;right;1.1897;-0.1897;-0.0764;1.0000
1697966131.238994658;right;1.1895;-0.1895;-0.0762;1.0000
1697966131.258294424;right;1.1893;-0.1893;-0.0760;1.0000
1697966131.279989545;right;1.1891;-0.1891;-0.0757;1.0000
1697966131.292148744;right;1.1888;-0.1888;-0.0755;1.0000
1697966131.298518993;right;1.1886;-0.1886;-0.0753;1.0000
1697966131.308407986;right;1.1883;-0.1883;-0.0750;1.0000
1697966131.323228808;right;1.1881;-0.1881;-0.0748;1.0000
1697966131.333145435;right;1.1878;-0.1878;-0.0745;1.0000
1697966131.348044369;right;1.1876;-0.1876;-0.0743;1.0000
1697966131.358216430;right;1.1873;-0.1873;-0.0740;1.0000
1697966131.364942458;right;1.1870;-0.1870;-0.0737;1.0000
1697966131.372627521;right;1.1868;-0.1868;-0.0735;1.0000
1697966131.380049031;right;1.1865;-0.1865;-0.0732;1.0000
1697966131.387995415;right;1.1862;-0.1862;-0.0729;1.0000
1697966131.395471086;right;1.1860;-0.1860;-0.0727;1.0000
1697966131.404101184;right;1.1857;-0.1857;-0.0724;1.0000
1697966131.412493530;right;1.1854;-0.1854;-0.0721;1.0000
1697966131.424014414;right;1.1851;-0.1851;-0.0718;1.0000
1697966131.430969338;right;1.1848;-0.1848;-0.0715;1.0000
1697966131.440600893;right;1.1845;-0.1845;-0.0712;1.0000
1697966131.476972302;right;1.1838;-0.1838;-0.0705;1.0000
1697966131.484356392;right;1.1835;-0.1835;-0.0702;1.0000
1697966131.493281138;right;1.1832;-0.1832;0.0176;1.0000
1697966131.502179297;right;1.1829;-0.1829;0.0179;1.0000
1697966131.512331124;right;1.1826;-0.1826;0.0182;1.0000
1697966131.534939777;right;1.1822;-0.1822;0.0185;1.0000
1697966131.545097016;right;1.1819;-0.1819;0.0188;1.0000
1697966131.554811108;right;1.1816;-0.1816;0.0192;1.0000
1697966131.561005633;right;1.1813;-0.1813;-0.0680;1.0000
1697966131.569105925;right;1.1810;-0.1810;-0.0677;1.0000
1697966131.599952100;right;1.1807;-0.1807;0.0201;1.0000
1697966131.610642445;right;1.1804;-0.1804;0.0204;1.0000
1697966131.617172732;right;1.1800;-0.1800;0.0207;1.0000
1697966131.625743653;right;1.1797;-0.1797;0.0211;1.0000
1697966131.631558216;right;1.1794;-0.1794;0.0214;1.0000
1697966131.643486830;right;1.1791;-0.1791;0.0217;1.0000
1697966131.654244077;right;1.1788;-0.1788;-0.0655;1.0000
1697966131.668429631;right;1.1784;-0.1784;0.0224;1.0000
1697966131.675181751;right;1.1780;-0.1780;0.0228;1.0000
1697966131.686290030;right;1.1776;-0.1776;0.0232;1.0000
1697966131.692816997;right;1.1771;-0.1771;0.0236;1.0000
1697966131.701343958;right;1.1767;-0.1767;0.0241;1.0000
1697966131.711309983;right;1.1763;-0.1763;0.0245;1.0000
1697966131.723422222;right;1.1759;-0.1759;0.0249;1.0000
1697966131.736668242;right;1.1755;-0.1755;0.0253;1.0000
1697966131.741751750;right;1.1751;-0.1751;0.0257;1.0000
1697966131.750371094;right;1.1746;-0.1746;0.0261;1.0000
1697966131.764819605;right;1.1742;-0.1742;0.0265;1.0000
1697966131.778059316;right;1.1738;-0.1738;0.0270;1.0000
1697966131.798380197;right;1.1734;-0.1734;0.0274;1.0000
1697966131.810681856;right;1.1730;-0.1730;0.0278;1.0000
1697966131.819787456;right;1.1726;-0.1726;0.0282;1.0000
1697966131.827089344;right;1.1724;-0.1724;-0.0591;1.0000
1697966131.836745877;right;1.1720;-0.1720;-0.0587;1.0000
1697966131.847883508;right;1.1721;-0.1721;-0.1463;1.0000
1697966131.861733632;right;1.1717;-0.1717;-0.1459;1.0000
1697966131.875585905;right;1.1723;-0.1723;-0.2339;1.0000
1697966131.884253727;right;1.1719;-0.1719;-0.2335;1.0000
1697966131.896793783;right;1.1728;-0.1728;-0.2344;1.0000
1697966131.909789002;right;1.1725;-0.1725;-0.3216;1.0000
1697966131.924034510;right;1.1723;-0.1723;-0.3213;1.0000
1697966131.940048678;right;1.1736;-0.1736;-0.4102;1.0000
1697966131.948498748;right;1.1733;-0.1733;-0.4099;1.0000
1697966131.959456620;right;1.1743;-0.1743;-0.4109;1.0000
1697966131.969808151;right;1.1750;-0.1750;-0.4990;1.0000
1697966131.980019435;right;1.1748;-0.1748;-0.4988;1.0000
1697966131.993561366;right;1.1764;-0.1764;-0.5004;1.0000
1697966132.003954624;right;1.1771;-0.1771;-0.5886;1.0000
1697966132.013479116;right;1.1769;-0.1769;-0.5884;1.0000
1697966132.021223107;right;1.1786;-0.1786;-0.5901;1.0000
1697966132.029991868;right;1.1799;-0.1799;-0.6789;1.0000
1697966132.054993944;right;1.1798;-0.1798;-0.6788;1.0000
1697966132.064016626;right;1.1810;-0.1810;-0.6799;1.0000
1697966132.073435334;right;1.1831;-0.1831;-0.6820;1.0000
1697966132.081733730;right;1.1836;-0.1836;-0.7700;1.0000
1697966132.093133450;right;1.1838;-0.1838;-0.7702;1.0000
1697966132.100190803;right;1.1857;-0.1857;-0.7722;1.0000
1697966132.123982156;right;1.1877;-0.1877;-0.7741;1.0000
1697966132.135258083;right;1.1884;-0.1884;-0.8622;1.0000
1697966132.146891295;right;1.1889;-0.1889;-0.8627;1.0000
1697966132.154453697;right;1.1908;-0.1908;-0.8646;1.0000
1697966132.174880859;right;1.1927;-0.1927;-0.8665;1.0000
1697966132.190069009;right;1.1944;-0.1944;-0.9558;1.0000
1697966132.206550348;right;1.1946;-0.1946;-0.9560;1.0000
1697966132.219167551;right;1.1962;-0.1962;-0.9576;1.0000
1697966132.225833417;right;1.1981;-0.1981;-0.9594;1.0000
1697966132.240499088;right;1.1999;-0.1999;-0.9612;1.0000
1697966132.253278868;right;1.2017;-0.2017;-0.9631;1.0000
1697966132.263650342;right;1.2027;-0.2027;-1.0516;0.9511
1697966132.271496359;right;1.2042;-0.2042;-1.0530;0.9497
1697966132.295430786;right;1.2061;-0.2061;-1.0549;0.9481
1697966132.304084002;right;1.2080;-0.2080;-1.0568;0.9463
1697966132.311458528;right;1.2096;-0.2096;-1.0584;0.9449
1697966132.318810788;right;1.2112;-0.2112;-1.0600;0.9435
1697966132.329345914;right;1.2128;-0.2128;-1.0616;0.9420
1697966132.350878021;right;1.2144;-0.2144;-1.1507;0.8691
1697966132.355102235;right;1.2160;-0.2160;-1.0649;0.9392
1697966132.363632479;right;1.2177;-0.2177;-1.0665;0.9378
1697966132.374349883;right;1.2192;-0.2192;-1.0680;0.9364
1697966132.383321669;right;1.2207;-0.2207;-0.9821;1.0000
1697966132.394641093;right;1.2222;-0.2222;-0.9835;1.0000
1697966132.409176189;right;1.2236;-0.2236;-0.9849;1.0000
1697966132.421949604;right;1.2250;-0.2250;-0.8989;1.0000
1697966132.435518669;right;1.2264;-0.2264;-0.9002;1.0000
1697966132.445311162;right;1.2278;-0.2278;-0.9016;1.0000
1697966132.453571680;right;1.2291;-0.2291;-0.8155;1.0000
1697966132.475631139;right;1.2303;-0.2303;-0.8167;1.0000
1697966132.498139528;right;1.2315;-0.2315;-0.8179;1.0000
1697966132.505180801;right;1.2326;-0.2326;-0.8190;1.0000
1697966132.522464209;right;1.2337;-0.2337;-0.7327;1.0000
1697966132.535400807;right;1.2347;-0.2347;-0.7337;1.0000
1697966132.554742237;right;1.2358;-0.2358;-0.7347;1.0000
1697966132.562133686;right;1.2367;-0.2367;-0.7357;1.0000
1697966132.569569004;right;1.2377;-0.2377;-0.7367;1.0000
1697966132.600712661;right;1.2386;-0.2386;-0.6501;1.0000
1697966132.606568524;right;1.2395;-0.2395;-0.6509;1.0000
1697966132.613788276;right;1.2403;-0.2403;-0.6518;1.0000
1697966132.623691081;right;1.2411;-0.2411;-0.6526;1.0000
1697966132.629401654;right;1.2419;-0.2419;-0.6534;1.0000
1697966132.645014243;right;1.2426;-0.2426;-0.5667;1.0000
1697966132.659349053;right;1.2433;-0.2433;-0.5673;1.0000
1697966132.672711940;right;1.2440;-0.2440;-0.5680;1.0000
1697966132.681957879;right;1.2446;-0.2446;-0.5687;1.0000
1697966132.690171752;right;1.2453;-0.2453;-0.5693;1.0000
1697966132.705610655;right;1.2459;-0.2459;-0.5699;1.0000
1697966132.712629245;right;1.2465;-0.2465;-0.4830;1.0000
1697966132.722343412;right;1.2470;-0.2470;-0.4835;1.0000
1697966132.732313627;right;1.2475;-0.2475;-0.4840;1.0000
1697966132.746885318;right;1.2480;-0.2480;-0.4845;1.0000
1697966132.752292142;right;1.2484;-0.2484;-0.4850;1.0000
1697966132.758262837;right;1.2489;-0.2489;-0.4854;1.0000
1697966132.765481216;right;1.2493;-0.2493;-0.4858;1.0000
1697966132.782236603;right;1.2497;-0.2497;-0.3988;1.0000
1697966132.796957271;right;1.2500;-0.2500;-0.3991;1.0000
1697966132.807206336;right;1.2504;-0.2504;-0.3995;1.0000
1697966132.818564345;right;1.2507;-0.2507;-0.3998;1.0000
1697966132.831816403;right;1.2510;-0.2510;-0.4001;1.0000
1697966132.839247375;right;1.2513;-0.2513;-0.4004;1.0000
1697966132.846506056;right;1.2515;-0.2515;-0.4006;1.0000
1697966132.864799351;right;1.2518;-0.2518;-0.4009;1.0000
1697966132.878969711;right;1.2520;-0.2520;-0.4011;1.0000
1697966132.898051955;right;1.2522;-0.2522;-0.3139;1.0000
1697966132.909051831;right;1.2524;-0.2524;-0.3140;1.0000
1697966132.919317147;right;1.2526;-0.2526;-0.3142;1.0000
1697966132.929210879;right;1.2527;-0.2527;-0.3143;1.0000
1697966132.941540055;right;1.2528;-0.2528;-0.3145;1.0000
1697966132.953290991;right;1.2530;-0.2530;-0.3146;1.0000
1697966132.964076218;right;1.2531;-0.2531;-0.3147;1.0000
1697966132.972542600;right;1.2532;-0.2532;-0.3148;1.0000
1697966132.985283615;right;1.2532;-0.2532;-0.3149;1.0000
1697966132.991471785;right;1.2533;-0.2533;-0.3149;1.0000
1697966133.000177668;right;1.2534;-0.2534;-0.2275;1.0000
1697966133.020992402;right;1.2534;-0.2534;-0.2275;1.0000
1697966133.029436245;right;1.2534;-0.2534;-0.2275;1.0000
1697966133.041526276;right;1.2534;-0.2534;-0.2275;1.0000
1697966133.053146816;right;1.2534;-0.2534;-0.2275;1.0000
1697966133.062678720;right;1.2533;-0.2533;-0.2275;1.0000
1697966133.070603682;right;1.2533;-0.2533;-0.2275;1.0000
1697966133.078777193;right;1.2533;-0.2533;-0.2274;1.0000
1697966133.092188857;right;1.2532;-0.2532;-0.2274;1.0000
1697966133.109183745;right;1.2531;-0.2531;-0.2273;1.0000
1697966133.114807976;right;1.2531;-0.2531;-0.2272;1.0000
1697966133.126574250;right;1.2530;-0.2530;-0.2271;1.0000
1697966133.135122493;right;1.2529;-0.2529;-0.2270;1.0000
1697966133.155248009;right;1.2528;-0.2528;-0.2269;1.0000
1697966133.172681764;right;1.2527;-0.2527;-0.2268;1.0000
1697966133.186943237;right;1.2526;-0.2526;-0.2267;1.0000
1697966133.193238194;right;1.2524;-0.2524;-0.1391;1.0000
1697966133.206216330;right;1.2522;-0.2522;-0.1389;1.0000
1697966133.212125309;right;1.2521;-0.2521;-0.1388;1.0000
1697966133.223700254;right;1.2519;-0.2519;-0.1386;1.0000
1697966133.238519124;right;1.2517;-0.2517;-0.1384;1.0000
1697966133.248199672;right;1.2515;-0.2515;-0.1382;1.0000
1697966133.254684898;right;1.2513;-0.2513;-0.1380;1.0000
1697966133.263267675;right;1.2511;-0.2511;-0.1378;1.0000
1697966133.278756975;right;1.2509;-0.2509;-0.1376;1.0000
1697966133.294023301;right;1.2507;-0.2507;-0.1374;1.0000
1697966133.306071477;right;1.2505;-0.2505;-0.1372;1.0000
1697966133.314619226;right;1.2503;-0.2503;-0.1370;1.0000
1697966133.324801059;right;1.2500;-0.2500;-0.1367;1.0000
1697966133.336228129;right;1.2498;-0.2498;-0.1365;1.0000
1697966133.354596537;right;1.2496;-0.2496;-0.1362;1.0000
1697966133.364079011;right;1.2493;-0.2493;-0.1360;1.0000
1697966133.371524747;right;1.2490;-0.2490;-0.1357;1.0000
1697966133.381566641;right;1.2488;-0.2488;-0.1355;1.0000
1697966133.394457589;right;1.2485;-0.2485;-0.1352;1.0000
1697966133.402260510;right;1.2482;-0.2482;-0.1349;1.0000
1697966133.424290377;right;1.2480;-0.2480;-0.1347;1.0000
1697966133.432124493;right;1.2477;-0.2477;-0.1344;1.0000
1697966133.441733389;right;1.2474;-0.2474;-0.1341;1.0000
1697966133.456617416;right;1.2471;-0.2471;-0.1338;1.0000
1697966133.466302898;right;1.2468;-0.2468;-0.0460;1.0000
1697966133.479160675;right;1.2465;-0.2465;-0.0457;1.0000
1697966133.496846781;right;1.2461;-0.2461;-0.0454;1.0000
1697966133.508027623;right;1.2458;-0.2458;-0.0450;1.0000
1697966133.520363169;right;1.2455;-0.2455;-0.0447;1.0000
1697966133.527675688;right;1.2451;-0.2451;-0.0444;1.0000
1697966133.549571950;right;1.2448;-0.2448;-0.0440;1.0000
1697966133.557648002;right;1.2445;-0.2445;-0.0437;1.0000
1697966133.564154078;right;1.2441;-0.2441;-0.0434;1.0000
1697966133.573091106;right;1.2438;-0.2438;-0.0430;1.0000
1697966133.582233843;right;1.2435;-0.2435;-0.0427;1.0000
1697966133.595163276;right;1.2431;-0.2431;-0.0423;1.0000
1697966133.605589058;right;1.2428;-0.2428;-0.0420;1.0000
1697966133.630231720;right;1.2424;-0.2424;-0.0417;1.0000
1697966133.638134158;right;1.2421;-0.2421;-0.0413;1.0000
1697966133.645660326;right;1.2417;-0.2417;-0.0410;1.0000
1697966133.656601026;right;1.2414;-0.2414;-0.0406;1.0000
1697966133.664435657;right;1.2410;-0.2410;-0.0402;1.0000
1697966133.679510867;right;1.2407;-0.2407;-0.0399;1.0000
1697966133.696012434;right;1.2403;-0.2403;-0.0395;1.0000
1697966133.706686095;right;1.2399;-0.2399;-0.0392;1.0000
1697966133.714337601;right;1.2396;-0.2396;-0.0388;1.0000
1697966133.726290794;right;1.2392;-0.2392;-0.0384;1.0000
1697966133.737208063;right;1.2388;-0.2388;-0.0381;1.0000
1697966133.762374251;right;1.2385;-0.2385;-0.0377;1.0000
1697966133.769146124;right;1.2381;-0.2381;-0.0373;1.0000
1697966133.777921356;right;1.2377;-0.2377;-0.0370;1.0000
1697966133.789445513;right;1.2374;-0.2374;-0.0366;1.0000
1697966133.806955853;right;1.2370;-0.2370;-0.0362;1.0000
1697966133.814518465;right;1.2366;-0.2366;-0.0358;1.0000
1697966133.828895522;right;1.2362;-0.2362;-0.0354;1.0000
1697966133.834615148;right;1.2358;-0.2358;-0.0351;1.0000
1697966133.846712877;right;1.2355;-0.2355;-0.0347;1.0000
1697966133.852362053;right;1.2351;-0.2351;-0.0343;1.0000
1697966133.860806089;right;1.2347;-0.2347;-0.0339;1.0000
1697966133.879508314;right;1.2343;-0.2343;-0.0335;1.0000
1697966133.900635647;right;1.2339;-0.2339;-0.0331;1.0000
1697966133.907199963;right;1.2335;-0.2335;-0.0327;1.0000
1697966133.914873145;right;1.2331;-0.2331;-0.0323;1.0000
1697966133.922299669;right;1.2327;-0.2327;-0.0319;1.0000
1697966133.931240558;right;1.2323;-0.2323;-0.0315;1.0000
1697966133.942126423;right;1.2319;-0.2319;-0.0312;1.0000
1697966133.958882622;right;1.2315;-0.2315;-0.0307;1.0000
1697966133.970611255;right;1.2311;-0.2311;-0.0303;1.0000
1697966133.978702269;right;1.2307;-0.2307;-0.0299;1.0000
1697966133.989610060;right;1.2303;-0.2303;-0.0295;1.0000
1697966133.996539336;right;1.2299;-0.2299;-0.0291;1.0000
1697966134.008487983;right;1.2295;-0.2295;-0.0287;1.0000
1697966134.021848007;right;1.2293;-0.2293;-0.1160;1.0000
1697966134.040157373;right;1.2289;-0.2289;-0.1156;1.0000
1697966134.049304430;right;1.2285;-0.2285;-0.1152;1.0000
1697966134.061215549;right;1.2287;-0.2287;-0.2028;1.0000
1697966134.066687607;right;1.2283;-0.2283;-0.2024;1.0000
1697966134.085915269;right;1.2289;-0.2289;-0.2906;1.0000
1697966134.094702999;right;1.2286;-0.2286;-0.2902;1.0000
1697966134.103786028;right;1.2283;-0.2283;-0.2899;1.0000
1697966134.111259343;right;1.2293;-0.2293;-0.3784;1.0000
1697966134.121945199;right;1.2290;-0.2290;-0.3781;1.0000
1697966134.130701369;right;1.2293;-0.2293;-0.3784;1.0000
1697966134.143480348;right;1.2303;-0.2303;-0.4669;1.0000
1697966134.153313784;right;1.2300;-0.2300;-0.4666;1.0000
1697966134.170581055;right;1.2306;-0.2306;-0.4671;1.0000
1697966134.179630070;right;1.2318;-0.2318;-0.4684;1.0000
1697966134.190354350;right;1.2317;-0.2317;-0.5557;1.0000
1697966134.212541554;right;1.2322;-0.2322;-0.5562;1.0000
1697966134.218038959;right;1.2334;-0.2334;-0.5574;1.0000
1697966134.225143961;right;1.2341;-0.2341;-0.6456;1.0000
1697966134.237582704;right;1.2343;-0.2343;-0.6457;1.0000
1697966134.246156108;right;1.2354;-0.2354;-0.6469;1.0000
1697966134.253110570;right;1.2366;-0.2366;-0.6481;1.0000
1697966134.261658437;right;1.2373;-0.2373;-0.7362;1.0000
1697966134.277534693;right;1.2380;-0.2380;-0.7369;1.0000
1697966134.291882226;right;1.2391;-0.2391;-0.7381;1.0000
1697966134.309305355;right;1.2403;-0.2403;-0.7392;1.0000
1697966134.315567382;right;1.2414;-0.2414;-0.7403;1.0000
1697966134.325300275;right;1.2423;-0.2423;-0.8287;1.0000
1697966134.334972547;right;1.2435;-0.2435;-0.8299;1.0000
1697966134.349568293;right;1.2446;-0.2446;-0.7435;1.0000
1697966134.361499520;right;1.2456;-0.2456;-0.7445;1.0000
1697966134.368752805;right;1.2466;-0.2466;-0.7455;1.0000
1697966134.378519091;right;1.2476;-0.2476;-0.7465;1.0000
1697966134.389271505;right;1.2485;-0.2485;-0.7475;1.0000
1697966134.397061278;right;1.2494;-0.2494;-0.6609;1.0000
1697966134.418611503;right;1.2503;-0.2503;-0.6618;1.0000
1697966134.432064688;right;1.2511;-0.2511;-0.6626;1.0000
1697966134.438284365;right;1.2519;-0.2519;-0.6634;1.0000
1697966134.448737778;right;1.2527;-0.2527;-0.6642;1.0000
1697966134.455939640;right;1.2534;-0.2534;-0.5774;1.0000
1697966134.471852089;right;1.2541;-0.2541;-0.5781;1.0000
1697966134.488808622;right;1.2548;-0.2548;-0.5788;1.0000
1697966134.499265859;right;1.2554;-0.2554;-0.5794;1.0000
1697966134.506790067;right;1.2560;-0.2560;-0.5800;1.0000
1697966134.514682407;right;1.2566;-0.2566;-0.5806;1.0000
1697966134.529256195;right;1.2571;-0.2571;-0.4937;1.0000
1697966134.538884387;right;1.2576;-0.2576;-0.4942;1.0000
1697966134.552270333;right;1.2581;-0.2581;-0.4947;1.0000
1697966134.564084257;right;1.2586;-0.2586;-0.4951;1.0000
1697966134.571071210;right;1.2590;-0.2590;-0.4956;1.0000
1697966134.587028702;right;1.2595;-0.2595;-0.4960;1.0000
1697966134.604569958;right;1.2599;-0.2599;-0.4090;1.0000
1697966134.614489545;right;1.2602;-0.2602;-0.4093;1.0000
1697966134.623643961;right;1.2605;-0.2605;-0.4096;1.0000
1697966134.644354148;right;1.2609;-0.2609;-0.4099;1.0000
1697966134.657836176;right;1.2612;-0.2612;-0.4103;1.0000
1697966134.670632844;right;1.2615;-0.2615;-0.4105;1.0000
1697966134.679129359;right;1.2617;-0.2617;-0.4108;1.0000
1697966134.688234803;right;1.2620;-0.2620;-0.4111;1.0000
1697966134.701622802;right;1.2622;-0.2622;-0.4113;1.0000
1697966134.711691240;right;1.2624;-0.2624;-0.3240;1.0000
1697966134.725354398;right;1.2626;-0.2626;-0.3242;1.0000
1697966134.736900279;right;1.2627;-0.2627;-0.3243;1.0000
1697966134.747382426;right;1.2629;-0.2629;-0.3245;1.0000
1697966134.756611142;right;1.2630;-0.2630;-0.3246;1.0000
1697966134.771825411;right;1.2631;-0.2631;-0.3247;1.0000
1697966134.780970399;right;1.2632;-0.2632;-0.3248;1.0000
1697966134.794188389;right;1.2633;-0.2633;-0.3249;1.0000
1697966134.810734316;right;1.2634;-0.2634;-0.3250;1.0000
1697966134.817770056;right;1.2634;-0.2634;-0.3251;1.0000
1697966134.826385260;right;1.2635;-0.2635;-0.2376;1.0000
1697966134.843824019;right;1.2635;-0.2635;-0.2376;1.0000
1697966134.854945446;right;1.2635;-0.2635;-0.2376;1.0000
1697966134.859732835;right;1.2634;-0.2634;-0.2376;1.0000
1697966134.868941112;right;1.2634;-0.2634;-0.2376;1.0000
1697966134.879302288;right;1.2634;-0.2634;-0.2375;1.0000
1697966134.888373665;right;1.2633;-0.2633;-0.2375;1.0000
1697966134.897368245;right;1.2633;-0.2633;-0.2374;1.0000
1697966134.915024284;right;1.2632;-0.2632;-0.2373;1.0000
1697966134.924189207;right;1.2631;-0.2631;-0.2373;1.0000
1697966134.934966843;right;1.2630;-0.2630;-0.2372;1.0000
1697966134.950191715;right;1.2629;-0.2629;-0.2371;1.0000
1697966134.959826789;right;1.2628;-0.2628;-0.2370;1.0000
1697966134.976475145;right;1.2627;-0.2627;-0.2369;1.0000
1697966134.987529294;right;1.2625;-0.2625;-0.1492;1.0000
1697966134.999681727;right;1.2624;-0.2624;-0.1491;1.0000
1697966135.008583599;right;1.2622;-0.2622;-0.1489;1.0000
1697966135.016021161;right;1.2620;-0.2620;-0.1487;1.0000
1697966135.024773154;right;1.2618;-0.2618;-0.1485;1.0000
1697966135.038669285;right;1.2617;-0.2617;-0.1483;1.0000
1697966135.056296847;right;1.2615;-0.2615;-0.1481;1.0000
1697966135.067730478;right;1.2613;-0.2613;-0.1479;1.0000
1697966135.077236305;right;1.2610;-0.2610;-0.1477;1.0000
