1697966408.198654875;k1: 1.0
1697966408.199840104;k2: 5.0
1697966408.200762381;Max_linear: 10.0
1697966408.201576518;Max_angular: 10.0
1697966408.202515232;Target_distance: 1.0
time;side;closest_point_dist;relative_dist;angular_vel;linear_vel
1697966455.592050374;right;1.1916;-0.1916;-0.2532;1.0000
1697966455.601755781;right;1.1922;-0.1922;-0.2538;1.0000
1697966455.609461283;right;1.1929;-0.1929;-0.2545;1.0000
1697966455.626371744;right;1.1936;-0.1936;-0.2552;1.0000
1697966455.635688531;right;1.1942;-0.1942;-0.2559;1.0000
1697966455.642985669;right;1.1949;-0.1949;-0.2565;1.0000
1697966455.658031568;right;1.1955;-0.1955;-0.2572;1.0000
1697966455.667372645;right;1.1962;-0.1962;-0.2578;1.0000
1697966455.676383515;right;1.1968;-0.1968;-0.2585;1.0000
1697966455.688649232;right;1.1975;-0.1975;-0.2591;1.0000
1697966455.695777512;right;1.1981;-0.1981;-0.2597;1.0000
1697966455.707041139;right;1.1987;-0.1987;-0.2603;1.0000
1697966455.723617994;right;1.1993;-0.1993;-0.2610;1.0000
1697966455.732805895;right;1.1999;-0.1999;-0.2616;1.0000
1697966455.739954216;right;1.2006;-0.2006;-0.2622;1.0000
1697966455.753439120;right;1.2011;-0.2011;-0.2628;1.0000
1697966455.762217592;right;1.2017;-0.2017;-0.2634;1.0000
1697966455.773020422;right;1.2023;-0.2023;-0.2639;1.0000
1697966455.788147817;right;1.2029;-0.2029;-0.1770;1.0000
1697966455.796046244;right;1.2034;-0.2034;-0.1776;1.0000
1697966455.805469039;right;1.2040;-0.2040;-0.1781;1.0000
1697966455.820344372;right;1.2045;-0.2045;-0.1787;1.0000
1697966455.826746165;right;1.2051;-0.2051;-0.1792;1.0000
1697966455.837556242;right;1.2056;-0.2056;-0.1798;1.0000
1697966455.850845002;right;1.2061;-0.2061;-0.1803;1.0000
1697966455.863157097;right;1.2067;-0.2067;-0.1808;1.0000
1697966455.873294132;right;1.2072;-0.2072;-0.1814;1.0000
1697966455.885019745;right;1.2077;-0.2077;-0.1819;1.0000
1697966455.893315379;right;1.2083;-0.2083;-0.1824;1.0000
1697966455.902267286;right;1.2088;-0.2088;-0.1829;1.0000
1697966455.910671555;right;1.2093;-0.2093;-0.1835;1.0000
1697966455.925138483;right;1.2098;-0.2098;-0.1840;1.0000
1697966455.936525223;right;1.2104;-0.2104;-0.1845;1.0000
1697966455.943865520;right;1.2109;-0.2109;-0.1850;1.0000
1697966455.957499977;right;1.2114;-0.2114;-0.1855;1.0000
1697966455.968192621;right;1.2119;-0.2119;-0.1861;1.0000
1697966455.974867717;right;1.2124;-0.2124;-0.1866;1.0000
1697966455.987499398;right;1.2129;-0.2129;-0.1871;1.0000
1697966455.995126662;right;1.2134;-0.2134;-0.1876;1.0000
1697966456.005196180;right;1.2140;-0.2140;-0.1881;1.0000
1697966456.019137747;right;1.2145;-0.2145;-0.1886;1.0000
1697966456.026131867;right;1.2150;-0.2150;-0.1891;1.0000
1697966456.037604532;right;1.2155;-0.2155;-0.1897;1.0000
1697966456.051596641;right;1.2160;-0.2160;-0.1902;1.0000
1697966456.059301741;right;1.2165;-0.2165;-0.1907;1.0000
1697966456.070990813;right;1.2170;-0.2170;-0.1912;1.0000
1697966456.084187707;right;1.2176;-0.2176;-0.1917;1.0000
1697966456.091234014;right;1.2179;-0.2179;-0.1046;1.0000
1697966456.102059102;right;1.2183;-0.2183;-0.1050;1.0000
1697966456.114942198;right;1.2186;-0.2186;-0.1053;1.0000
1697966456.122866304;right;1.2190;-0.2190;-0.1057;1.0000
1697966456.132768876;right;1.2193;-0.2193;-0.1060;1.0000
1697966456.145894644;right;1.2197;-0.2197;-0.1063;1.0000
1697966456.156039282;right;1.2200;-0.2200;-0.1067;1.0000
1697966456.164790822;right;1.2204;-0.2204;-0.1070;1.0000
1697966456.173004280;right;1.2207;-0.2207;-0.1074;1.0000
1697966456.185189999;right;1.2214;-0.2214;-0.1955;1.0000
1697966456.195926743;right;1.2217;-0.2217;-0.1959;1.0000
1697966456.203900419;right;1.2221;-0.2221;-0.1962;1.0000
1697966456.217648112;right;1.2232;-0.2232;-0.2848;1.0000
1697966456.225592440;right;1.2236;-0.2236;-0.2852;1.0000
1697966456.237028771;right;1.2242;-0.2242;-0.2858;1.0000
1697966456.249607747;right;1.2255;-0.2255;-0.3746;1.0000
1697966456.259011772;right;1.2259;-0.2259;-0.3750;1.0000
1697966456.267167034;right;1.2265;-0.2265;-0.3756;1.0000
1697966456.283152631;right;1.2282;-0.2282;-0.3773;1.0000
1697966456.290024168;right;1.2288;-0.2288;-0.4653;1.0000
1697966456.298421695;right;1.2292;-0.2292;-0.4658;1.0000
1697966456.313673914;right;1.2308;-0.2308;-0.4674;1.0000
1697966456.320372097;right;1.2323;-0.2323;-0.5563;1.0000
1697966456.329904908;right;1.2328;-0.2328;-0.5568;1.0000
1697966456.337818100;right;1.2339;-0.2339;-0.5579;1.0000
1697966456.360319411;right;1.2355;-0.2355;-0.5595;1.0000
1697966456.369529246;right;1.2370;-0.2370;-0.6485;1.0000
1697966456.381060031;right;1.2376;-0.2376;-0.6491;1.0000
1697966456.393972137;right;1.2389;-0.2389;-0.6504;1.0000
1697966456.401804172;right;1.2404;-0.2404;-0.6519;1.0000
1697966456.411815467;right;1.2420;-0.2420;-0.6535;1.0000
1697966456.424870897;right;1.2434;-0.2434;-0.7424;1.0000
1697966456.432804127;right;1.2444;-0.2444;-0.7433;1.0000
1697966456.442943197;right;1.2459;-0.2459;-0.7449;1.0000
1697966456.457198800;right;1.2475;-0.2475;-0.7464;1.0000
1697966456.462226122;right;1.2490;-0.2490;-0.7479;1.0000
1697966456.473617673;right;1.2505;-0.2505;-0.7494;1.0000
1697966456.482975932;right;1.2520;-0.2520;-0.7509;1.0000
1697966456.500210548;right;1.2536;-0.2536;-0.7526;1.0000
1697966456.507608119;right;1.2551;-0.2551;-0.7540;1.0000
1697966456.519427855;right;1.2565;-0.2565;-0.7555;1.0000
1697966456.527723389;right;1.2579;-0.2579;-0.6694;1.0000
1697966456.538460325;right;1.2593;-0.2593;-0.6708;1.0000
1697966456.547178558;right;1.2606;-0.2606;-0.6721;1.0000
1697966456.561729761;right;1.2619;-0.2619;-0.6734;1.0000
1697966456.571056819;right;1.2632;-0.2632;-0.6747;1.0000
1697966456.584187733;right;1.2649;-0.2649;-0.6764;1.0000
1697966456.598458979;right;1.2662;-0.2662;-0.6777;1.0000
1697966456.605379944;right;1.2675;-0.2675;-0.6790;1.0000
1697966456.615715312;right;1.2688;-0.2688;-0.6803;1.0000
1697966456.629085716;right;1.2702;-0.2702;-0.6817;1.0000
1697966456.638292850;right;1.2716;-0.2716;-0.6831;1.0000
1697966456.648447133;right;1.2730;-0.2730;-0.6844;1.0000
1697966456.661877988;right;1.2743;-0.2743;-0.6858;1.0000
1697966456.672728661;right;1.2757;-0.2757;-0.6871;1.0000
1697966456.682402551;right;1.2770;-0.2770;-0.6885;1.0000
1697966456.692082528;right;1.2786;-0.2786;-0.6901;1.0000
1697966456.699964715;right;1.2798;-0.2798;-0.6912;1.0000
1697966456.709470471;right;1.2810;-0.2810;-0.6051;1.0000
1697966456.724294702;right;1.2823;-0.2823;-0.6063;1.0000
1697966456.733301639;right;1.2835;-0.2835;-0.6075;1.0000
1697966456.741732965;right;1.2847;-0.2847;-0.6087;1.0000
1697966456.753761615;right;1.2858;-0.2858;-0.6098;1.0000
1697966456.763953432;right;1.2870;-0.2870;-0.6110;1.0000
1697966456.772604621;right;1.2882;-0.2882;-0.6122;1.0000
1697966456.782452291;right;1.2893;-0.2893;-0.5258;1.0000
1697966456.796020365;right;1.2903;-0.2903;-0.5269;1.0000
1697966456.805558203;right;1.2914;-0.2914;-0.5279;1.0000
1697966456.814416348;right;1.2924;-0.2924;-0.5290;1.0000
1697966456.827838946;right;1.2935;-0.2935;-0.5300;1.0000
1697966456.839182820;right;1.2945;-0.2945;-0.5311;1.0000
1697966456.850284474;right;1.2955;-0.2955;-0.5321;1.0000
1697966456.867520488;right;1.2965;-0.2965;-0.5331;1.0000
1697966456.874347613;right;1.2975;-0.2975;-0.4466;1.0000
1697966456.885413079;right;1.2984;-0.2984;-0.4475;1.0000
1697966456.898519941;right;1.2993;-0.2993;-0.4484;1.0000
1697966456.906882301;right;1.3002;-0.3002;-0.4493;1.0000
1697966456.914225917;right;1.3011;-0.3011;-0.4502;1.0000
1697966456.923838320;right;1.3020;-0.3020;-0.4511;1.0000
1697966456.936457480;right;1.3028;-0.3028;-0.4519;1.0000
1697966456.944019566;right;1.3037;-0.3037;-0.4528;1.0000
1697966456.956965600;right;1.3045;-0.3045;-0.4536;1.0000
1697966456.965985698;right;1.3054;-0.3054;-0.3670;1.0000
1697966456.975276324;right;1.3061;-0.3061;-0.3678;1.0000
1697966456.984708986;right;1.3069;-0.3069;-0.3685;1.0000
1697966456.995165047;right;1.3077;-0.3077;-0.3693;1.0000
1697966457.003609815;right;1.3085;-0.3085;-0.3701;1.0000
1697966457.019532108;right;1.3092;-0.3092;-0.3708;1.0000
1697966457.029926029;right;1.3099;-0.3099;-0.3715;1.0000
1697966457.046201957;right;1.3106;-0.3106;-0.3722;1.0000
1697966457.060920073;right;1.3114;-0.3114;-0.3731;1.0000
1697966457.071425005;right;1.3121;-0.3121;-0.3737;1.0000
1697966457.084248241;right;1.3128;-0.3128;-0.2869;1.0000
1697966457.092692667;right;1.3134;-0.3134;-0.2876;1.0000
1697966457.100633487;right;1.3140;-0.3140;-0.2882;1.0000
1697966457.118940346;right;1.3146;-0.3146;-0.2888;1.0000
1697966457.131062696;right;1.3152;-0.3152;-0.2894;1.0000
1697966457.143952700;right;1.3159;-0.3159;-0.2900;1.0000
1697966457.150495838;right;1.3164;-0.3164;-0.2905;1.0000
1697966457.161956736;right;1.3170;-0.3170;-0.2911;1.0000
1697966457.175630487;right;1.3175;-0.3175;-0.2917;1.0000
1697966457.179831108;right;1.3180;-0.3180;-0.2922;1.0000
1697966457.190276194;right;1.3186;-0.3186;-0.2927;1.0000
1697966457.199276537;right;1.3191;-0.3191;-0.2932;1.0000
1697966457.211339354;right;1.3196;-0.3196;-0.2063;1.0000
1697966457.222429069;right;1.3200;-0.3200;-0.2067;1.0000
1697966457.232581444;right;1.3205;-0.3205;-0.2072;1.0000
1697966457.245724877;right;1.3209;-0.3209;-0.2076;1.0000
1697966457.256110416;right;1.3213;-0.3213;-0.2080;1.0000
1697966457.264465877;right;1.3218;-0.3218;-0.2084;1.0000
1697966457.278794794;right;1.3222;-0.3222;-0.2089;1.0000
1697966457.287787504;right;1.3226;-0.3226;-0.2093;1.0000
1697966457.300290647;right;1.3230;-0.3230;-0.2097;1.0000
1697966457.311560036;right;1.3234;-0.3234;-0.2101;1.0000
1697966457.322089957;right;1.3238;-0.3238;-0.2105;1.0000
1697966457.337924464;right;1.3242;-0.3242;-0.2109;1.0000
1697966457.347831397;right;1.3246;-0.3246;-0.2112;1.0000
1697966457.357898066;right;1.3249;-0.3249;-0.2116;1.0000
1697966457.376367378;right;1.3253;-0.3253;-0.2120;1.0000
1697966457.379470159;right;1.3257;-0.3257;-0.2124;1.0000
1697966457.390493826;right;1.3260;-0.3260;-0.1253;1.0000
1697966457.397787775;right;1.3264;-0.3264;-0.1256;1.0000
1697966457.411170234;right;1.3267;-0.3267;-0.1259;1.0000
1697966457.421771624;right;1.3270;-0.3270;-0.1262;1.0000
1697966457.432095327;right;1.3273;-0.3273;-0.1266;1.0000
1697966457.446005514;right;1.3277;-0.3277;-0.1269;1.0000
1697966457.452399054;right;1.3280;-0.3280;-0.1272;1.0000
1697966457.464565562;right;1.3283;-0.3283;-0.1275;1.0000
1697966457.474193936;right;1.3286;-0.3286;-0.1278;1.0000
1697966457.483067439;right;1.3289;-0.3289;-0.1282;1.0000
1697966457.500109187;right;1.3293;-0.3293;-0.1285;1.0000
1697966457.508966724;right;1.3296;-0.3296;-0.1288;1.0000
1697966457.517486550;right;1.3299;-0.3299;-0.1292;1.0000
1697966457.527186633;right;1.3303;-0.3303;-0.1295;1.0000
1697966457.542925971;right;1.3306;-0.3306;-0.1298;1.0000
1697966457.555099913;right;1.3309;-0.3309;-0.1302;1.0000
1697966457.564413426;right;1.3313;-0.3313;-0.1305;1.0000
1697966457.579946467;right;1.3316;-0.3316;-0.1308;1.0000
1697966457.590660630;right;1.3319;-0.3319;-0.1312;1.0000
1697966457.599552933;right;1.3323;-0.3323;-0.1315;1.0000
1697966457.612068840;right;1.3326;-0.3326;-0.1318;1.0000
1697966457.619963091;right;1.3329;-0.3329;-0.1322;1.0000
1697966457.627583611;right;1.3333;-0.3333;-0.1325;1.0000
1697966457.638018605;right;1.3336;-0.3336;-0.1328;1.0000
1697966457.650551521;right;1.3339;-0.3339;-0.1332;1.0000
1697966457.658898740;right;1.3343;-0.3343;-0.1335;1.0000
1697966457.668231535;right;1.3346;-0.3346;-0.1338;1.0000
1697966457.680693411;right;1.3350;-0.3350;-0.1342;1.0000
1697966457.690055544;right;1.3353;-0.3353;-0.1345;1.0000
1697966457.699720451;right;1.3356;-0.3356;-0.1348;1.0000
1697966457.713327253;right;1.3360;-0.3360;-0.1352;1.0000
1697966457.720818132;right;1.3363;-0.3363;-0.1355;1.0000
1697966457.731610786;right;1.3366;-0.3366;-0.1358;1.0000
1697966457.742166433;right;1.3369;-0.3369;-0.1362;1.0000
1697966457.753387059;right;1.3373;-0.3373;-0.1365;1.0000
1697966457.761624429;right;1.3376;-0.3376;-0.1368;1.0000
1697966457.776713907;right;1.3379;-0.3379;-0.1372;1.0000
1697966457.787594685;right;1.3383;-0.3383;-0.1375;1.0000
1697966457.798489380;right;1.3386;-0.3386;-0.1378;1.0000
1697966457.810728345;right;1.3389;-0.3389;-0.1381;1.0000
1697966457.820504938;right;1.3392;-0.3392;-0.1384;1.0000
1697966457.828613579;right;1.3395;-0.3395;-0.1388;1.0000
1697966457.845270602;right;1.3399;-0.3399;-0.1391;1.0000
1697966457.853738779;right;1.3402;-0.3402;-0.1394;1.0000
1697966457.866446807;right;1.3405;-0.3405;-0.1397;1.0000
1697966457.880364769;right;1.3408;-0.3408;-0.1400;1.0000
1697966457.889789460;right;1.3411;-0.3411;-0.1403;1.0000
1697966457.901915569;right;1.3414;-0.3414;-0.1406;1.0000
1697966457.912345475;right;1.3417;-0.3417;-0.1409;1.0000
1697966457.924810315;right;1.3421;-0.3421;-0.1413;1.0000
1697966457.932702506;right;1.3424;-0.3424;-0.1416;1.0000
1697966457.942884110;right;1.3427;-0.3427;-0.1419;1.0000
1697966457.953016217;right;1.3430;-0.3430;-0.1422;1.0000
1697966457.960387023;right;1.3433;-0.3433;-0.1425;1.0000
1697966457.974985032;right;1.3436;-0.3436;-0.1428;1.0000
1697966457.986992202;right;1.3439;-0.3439;-0.1431;1.0000
1697966457.998785186;right;1.3442;-0.3442;-0.1434;1.0000
1697966458.008391895;right;1.3444;-0.3444;-0.1437;1.0000
1697966458.018238531;right;1.3448;-0.3448;-0.1440;1.0000
1697966458.030094048;right;1.3450;-0.3450;-0.1442;1.0000
1697966458.037732785;right;1.3453;-0.3453;-0.1445;1.0000
1697966458.054919557;right;1.3456;-0.3456;-0.1448;1.0000
1697966458.063411022;right;1.3458;-0.3458;-0.1451;1.0000
1697966458.078408750;right;1.3461;-0.3461;-0.1453;1.0000
1697966458.086066699;right;1.3464;-0.3464;-0.1456;1.0000
1697966458.096059568;right;1.3466;-0.3466;-0.1458;1.0000
1697966458.110404752;right;1.3469;-0.3469;-0.1461;1.0000
1697966458.118782377;right;1.3471;-0.3471;-0.1463;1.0000
1697966458.131616544;right;1.3474;-0.3474;-0.1466;1.0000
1697966458.141272418;right;1.3477;-0.3477;-0.1469;1.0000
1697966458.148711560;right;1.3479;-0.3479;-0.1471;1.0000
1697966458.157967163;right;1.3482;-0.3482;-0.1474;1.0000
1697966458.173929613;right;1.3485;-0.3485;-0.1477;1.0000
1697966458.181147473;right;1.3488;-0.3488;-0.1480;1.0000
1697966458.191204770;right;1.3490;-0.3490;-0.1483;1.0000
1697966458.199395336;right;1.3493;-0.3493;-0.1485;1.0000
1697966458.211228580;right;1.3496;-0.3496;-0.1488;1.0000
1697966458.221339750;right;1.3499;-0.3499;-0.1491;1.0000
1697966458.232754314;right;1.3502;-0.3502;-0.1494;1.0000
1697966458.244131164;right;1.3504;-0.3504;-0.1497;1.0000
1697966458.254112485;right;1.3507;-0.3507;-0.1499;1.0000
1697966458.266049829;right;1.3510;-0.3510;-0.1502;1.0000
1697966458.278423640;right;1.3513;-0.3513;-0.1505;1.0000
1697966458.289859351;right;1.3515;-0.3515;-0.1508;1.0000
1697966458.299461027;right;1.3518;-0.3518;-0.1510;1.0000
1697966458.312437102;right;1.3521;-0.3521;-0.1513;1.0000
1697966458.322112968;right;1.3523;-0.3523;-0.1516;1.0000
1697966458.330612567;right;1.3526;-0.3526;-0.1518;1.0000
1697966458.344034241;right;1.3529;-0.3529;-0.1521;1.0000
1697966458.355066474;right;1.3531;-0.3531;-0.1523;1.0000
1697966458.365914982;right;1.3534;-0.3534;-0.1526;1.0000
1697966458.383408883;right;1.3540;-0.3540;-0.2407;1.0000
1697966458.392735068;right;1.3542;-0.3542;-0.2409;1.0000
1697966458.412965116;right;1.3545;-0.3545;-0.2412;1.0000
1697966458.428808886;right;1.3548;-0.3548;-0.2415;1.0000
1697966458.444333068;right;1.3558;-0.3558;-0.3300;1.0000
1697966458.455487344;right;1.3561;-0.3561;-0.3303;1.0000
1697966458.473760003;right;1.3565;-0.3565;-0.3306;1.0000
1697966458.486885613;right;1.3574;-0.3574;-0.3315;1.0000
1697966458.494180583;right;1.3583;-0.3583;-0.4199;1.0000
1697966458.505302228;right;1.3586;-0.3586;-0.4202;1.0000
1697966458.524655288;right;1.3589;-0.3589;-0.4205;1.0000
1697966458.531697189;right;1.3600;-0.3600;-0.4217;1.0000
1697966458.541111177;right;1.3613;-0.3613;-0.5104;1.0000
1697966458.549538054;right;1.3617;-0.3617;-0.5108;1.0000
1697966458.560151075;right;1.3620;-0.3620;-0.5111;1.0000
1697966458.569474256;right;1.3627;-0.3627;-0.5118;1.0000
1697966458.576053369;right;1.3646;-0.3646;-0.5137;1.0000
1697966458.594755041;right;1.3655;-0.3655;-0.6021;1.0000
1697966458.601703362;right;1.3659;-0.3659;-0.6024;1.0000
1697966458.610586098;right;1.3663;-0.3663;-0.6028;1.0000
1697966458.619781648;right;1.3674;-0.3674;-0.6039;1.0000
1697966458.634432770;right;1.3691;-0.3691;-0.6056;1.0000
1697966458.644944894;right;1.3706;-0.3706;-0.6946;1.0000
1697966458.653720373;right;1.3711;-0.3711;-0.6951;1.0000
1697966458.660279077;right;1.3715;-0.3715;-0.6956;1.0000
1697966458.681543233;right;1.3720;-0.3720;-0.6961;1.0000
1697966458.689458105;right;1.3734;-0.3734;-0.6974;1.0000
1697966458.694968134;right;1.3750;-0.3750;-0.6990;1.0000
1697966458.704101121;right;1.3765;-0.3765;-0.7005;1.0000
1697966458.719995161;right;1.3780;-0.3780;-0.7020;1.0000
1697966458.727256401;right;1.3786;-0.3786;-0.7900;1.0000
1697966458.735648727;right;1.3791;-0.3791;-0.7906;1.0000
1697966458.747017331;right;1.3796;-0.3796;-0.7911;1.0000
1697966458.757516773;right;1.3810;-0.3810;-0.7925;1.0000
1697966458.765309512;right;1.3824;-0.3824;-0.7939;1.0000
1697966458.773842601;right;1.3838;-0.3838;-0.7953;1.0000
1697966458.787339633;right;1.3852;-0.3852;-0.7966;1.0000
1697966458.793441962;right;1.3865;-0.3865;-0.7980;1.0000
1697966458.803751242;right;1.3878;-0.3878;-0.7993;1.0000
1697966458.810766497;right;1.3888;-0.3888;-0.8878;1.0000
1697966458.830943168;right;1.3894;-0.3894;-0.8884;1.0000
1697966458.839908565;right;1.3901;-0.3901;-0.8890;1.0000
1697966458.846678694;right;1.3914;-0.3914;-0.8903;1.0000
1697966458.858446699;right;1.3928;-0.3928;-0.8918;1.0000
1697966458.872601293;right;1.3939;-0.3939;-0.8929;1.0000
1697966458.880014027;right;1.3952;-0.3952;-0.8941;1.0000
1697966458.888516191;right;1.3964;-0.3964;-0.8953;1.0000
1697966458.896285141;right;1.3976;-0.3976;-0.8965;1.0000
1697966458.907930030;right;1.3988;-0.3988;-0.8977;1.0000
1697966458.925232682;right;1.3999;-0.3999;-0.8989;1.0000
1697966458.933765084;right;1.4011;-0.4011;-0.9000;1.0000
1697966458.942004929;right;1.4022;-0.4022;-0.9012;1.0000
1697966458.952263173;right;1.4033;-0.4033;-0.9023;1.0000
1697966458.960961753;right;1.4044;-0.4044;-0.9034;1.0000
1697966458.970106412;right;1.4055;-0.4055;-0.9044;1.0000
1697966458.978798856;right;1.4065;-0.4065;-0.9055;1.0000
1697966458.988634737;right;1.4076;-0.4076;-0.9065;1.0000
1697966458.997530919;right;1.4085;-0.4085;-0.8200;1.0000
1697966459.012517894;right;1.4094;-0.4094;-0.8209;1.0000
1697966459.018004014;right;1.4103;-0.4103;-0.8218;1.0000
1697966459.029965651;right;1.4111;-0.4111;-0.7351;1.0000
1697966459.043875611;right;1.4118;-0.4118;-0.7358;1.0000
1697966459.050544041;right;1.4125;-0.4125;-0.7365;1.0000
1697966459.060640174;right;1.4132;-0.4132;-0.6497;1.0000
1697966459.074494760;right;1.4137;-0.4137;-0.6503;1.0000
1697966459.081862596;right;1.4142;-0.4142;-0.6508;1.0000
1697966459.091297985;right;1.4147;-0.4147;-0.5638;1.0000
1697966459.099936029;right;1.4151;-0.4151;-0.5641;1.0000
1697966459.110043485;right;1.4154;-0.4154;-0.4770;1.0000
1697966459.122738056;right;1.4156;-0.4156;-0.4772;1.0000
1697966459.131423327;right;1.4158;-0.4158;-0.4774;1.0000
1697966459.140051567;right;1.4159;-0.4159;-0.3900;1.0000
1697966459.152524283;right;1.4159;-0.4159;-0.3901;1.0000
1697966459.157729203;right;1.4158;-0.4158;-0.3025;1.0000
1697966459.167957782;right;1.4157;-0.4157;-0.2149;1.0000
1697966459.178814762;right;1.4154;-0.4154;-0.2146;1.0000
1697966459.194219516;right;1.4150;-0.4150;-0.1268;1.0000
1697966459.201698522;right;1.4145;-0.4145;-0.1263;1.0000
1697966459.210651640;right;1.4140;-0.4140;-0.0382;1.0000
1697966459.222558644;right;1.4134;-0.4134;0.0498;1.0000
1697966459.230919521;right;1.4125;-0.4125;0.0506;1.0000
1697966459.246777134;right;1.4117;-0.4117;0.1389;1.0000
1697966459.257711698;right;1.4108;-0.4108;0.2273;1.0000
1697966459.266394751;right;1.4097;-0.4097;0.3159;1.0000
1697966459.280250497;right;1.4085;-0.4085;0.3171;1.0000
1697966459.289973337;right;1.4072;-0.4072;0.4058;1.0000
1697966459.297563473;right;1.4058;-0.4058;0.4947;1.0000
1697966459.311715625;right;1.4043;-0.4043;0.5837;1.0000
1697966459.318397814;right;1.4027;-0.4027;0.5852;1.0000
1697966459.328215575;right;1.4010;-0.4010;0.6744;1.0000
1697966459.342759623;right;1.3992;-0.3992;0.7637;1.0000
1697966459.348889372;right;1.3973;-0.3973;0.8530;1.0000
1697966459.360725509;right;1.3953;-0.3953;0.8551;1.0000
1697966459.369496258;right;1.3932;-0.3932;0.9447;1.0000
1697966459.391132339;right;1.3910;-0.3910;0.9468;1.0000
1697966459.401443166;right;1.3887;-0.3887;1.0366;0.9646
1697966459.412398393;right;1.3863;-0.3863;1.0390;0.9624
1697966459.424144170;right;1.3839;-0.3839;1.1289;0.8858
1697966459.432082360;right;1.3812;-0.3812;1.1315;0.8837
1697966459.442513774;right;1.3786;-0.3786;1.2217;0.8185
1697966459.453816218;right;1.3758;-0.3758;1.2244;0.8166
1697966459.465213722;right;1.3730;-0.3730;1.2272;0.8148
1697966459.474812477;right;1.3702;-0.3702;1.3175;0.7589
1697966459.484246556;right;1.3673;-0.3673;1.3204;0.7573
1697966459.499505824;right;1.3645;-0.3645;1.3232;0.7557
1697966459.513887018;right;1.3617;-0.3617;1.3260;0.7541
1697966459.522170349;right;1.3590;-0.3590;1.3286;0.7526
1697966459.531996848;right;1.3564;-0.3564;1.3313;0.7511
1697966459.547730987;right;1.3538;-0.3538;1.3339;0.7496
1697966459.565037992;right;1.3512;-0.3512;1.3365;0.7482
1697966459.573423171;right;1.3487;-0.3487;1.3390;0.7468
1697966459.580722752;right;1.3462;-0.3462;1.3414;0.7454
1697966459.591942698;right;1.3438;-0.3438;1.2564;0.7958
1697966459.607201369;right;1.3414;-0.3414;1.2588;0.7943
1697966459.615521293;right;1.3391;-0.3391;1.2611;0.7929
1697966459.622642905;right;1.3368;-0.3368;1.1760;0.8503
1697966459.634889263;right;1.3344;-0.3344;1.1784;0.8486
1697966459.647817317;right;1.3321;-0.3321;1.1807;0.8469
1697966459.659939400;right;1.3298;-0.3298;1.0955;0.9127
1697966459.673179804;right;1.3274;-0.3274;1.0979;0.9108
1697966459.687959595;right;1.3248;-0.3248;1.1005;0.9086
1697966459.697407697;right;1.3228;-0.3228;1.1025;0.9069
1697966459.707439854;right;1.3204;-0.3204;1.0174;0.9828
1697966459.719213365;right;1.3180;-0.3180;1.0198;0.9805
1697966459.733641189;right;1.3153;-0.3153;1.0226;0.9778
1697966459.741567233;right;1.3131;-0.3131;0.9372;1.0000
1697966459.751465358;right;1.3108;-0.3108;0.9396;1.0000
1697966459.764347159;right;1.3078;-0.3078;0.9426;1.0000
1697966459.772321502;right;1.3057;-0.3057;0.8572;1.0000
1697966459.780757173;right;1.3034;-0.3034;0.8595;1.0000
1697966459.796655547;right;1.3011;-0.3011;0.8618;1.0000
1697966459.805498587;right;1.2989;-0.2989;0.8640;1.0000
1697966459.815096096;right;1.2967;-0.2967;0.7787;1.0000
1697966459.825855710;right;1.2945;-0.2945;0.7809;1.0000
1697966459.832682186;right;1.2924;-0.2924;0.7830;1.0000
1697966459.842978693;right;1.2904;-0.2904;0.7850;1.0000
1697966459.855246997;right;1.2884;-0.2884;0.6996;1.0000
1697966459.864190077;right;1.2864;-0.2864;0.7015;1.0000
1697966459.876943508;right;1.2845;-0.2845;0.7034;1.0000
1697966459.886174573;right;1.2827;-0.2827;0.6178;1.0000
1697966459.898380550;right;1.2809;-0.2809;0.6196;1.0000
1697966459.910961013;right;1.2792;-0.2792;0.6213;1.0000
1697966459.926625222;right;1.2775;-0.2775;0.5355;1.0000
1697966459.935338188;right;1.2759;-0.2759;0.5372;1.0000
1697966459.948864582;right;1.2743;-0.2743;0.5387;1.0000
1697966459.958859980;right;1.2728;-0.2728;0.4527;1.0000
1697966459.968872885;right;1.2713;-0.2713;0.4542;1.0000
1697966459.976189019;right;1.2699;-0.2699;0.4557;1.0000
1697966459.990213516;right;1.2686;-0.2686;0.3695;1.0000
1697966459.999918590;right;1.2673;-0.2673;0.3708;1.0000
1697966460.007986577;right;1.2660;-0.2660;0.3721;1.0000
1697966460.022100585;right;1.2649;-0.2649;0.2857;1.0000
1697966460.030215331;right;1.2637;-0.2637;0.2869;1.0000
1697966460.038036335;right;1.2627;-0.2627;0.2880;1.0000
1697966460.054055248;right;1.2617;-0.2617;0.2889;1.0000
1697966460.062415075;right;1.2607;-0.2607;0.2025;1.0000
1697966460.071788144;right;1.2598;-0.2598;0.2034;1.0000
1697966460.081758345;right;1.2590;-0.2590;0.2042;1.0000
1697966460.097038642;right;1.2582;-0.2582;0.1175;1.0000
1697966460.108331604;right;1.2574;-0.2574;0.1183;1.0000
1697966460.113514535;right;1.2568;-0.2568;0.1189;1.0000
1697966460.125392902;right;1.2562;-0.2562;0.0321;1.0000
1697966460.135972978;right;1.2556;-0.2556;0.0326;1.0000
1697966460.144742469;right;1.2552;-0.2552;-0.0544;1.0000
1697966460.156793484;right;1.2547;-0.2547;-0.0539;1.0000
